latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
17.03526,77.73318,331.72,0.39,0.36,2026-09-21,816,N,VIIRS,n,2.0NRT,295.63,0.81,D
17.09404,80.59815,333.58,0.46,0.39,2026-09-21,816,N,VIIRS,n,2.0NRT,294.65,4.02,D
19.37039,71.3538,339.92,0.4,0.44,2026-09-21,818,N,VIIRS,n,2.0NRT,294.76,3.21,D
21.05754,75.62813,338.9,0.39,0.36,2026-09-21,818,N,VIIRS,n,2.0NRT,302.75,3.12,D
21.10358,72.63866,334.97,0.48,0.4,2026-09-21,818,N,VIIRS,n,2.0NRT,294.29,37.18,D
21.10517,72.64781,336.96,0.48,0.4,2026-09-21,818,N,VIIRS,n,2.0NRT,296.25,9.79,D
22.69435,75.37374,331.25,0.39,0.36,2026-09-21,818,N,VIIRS,l,2.0NRT,303.36,2.56,D
22.7711,75.34428,330.64,0.39,0.36,2026-09-21,818,N,VIIRS,l,2.0NRT,302.01,1.18,D
22.88176,75.44677,330.89,0.39,0.36,2026-09-21,818,N,VIIRS,l,2.0NRT,302.03,3.81,D
22.94285,75.73074,338.94,0.38,0.36,2026-09-21,818,N,VIIRS,n,2.0NRT,302.75,3.8,D
22.94425,75.89148,330.11,0.38,0.36,2026-09-21,818,N,VIIRS,l,2.0NRT,302.73,2.13,D
23.23625,75.98862,330.03,0.38,0.36,2026-09-21,818,N,VIIRS,l,2.0NRT,303.16,2.2,D
23.12208,70.08372,337.2,0.41,0.45,2026-09-21,820,N,VIIRS,n,2.0NRT,298.98,3.83,D
24.81587,68.04147,332.85,0.5,0.49,2026-09-21,820,N,VIIRS,l,2.0NRT,304.03,2.5,D
24.81766,68.04298,334.47,0.5,0.49,2026-09-21,820,N,VIIRS,l,2.0NRT,304.89,3.71,D
25.38862,68.58082,331.81,0.45,0.47,2026-09-21,820,N,VIIRS,l,2.0NRT,303.48,2.11,D
25.55967,68.45715,331.36,0.46,0.47,2026-09-21,820,N,VIIRS,n,2.0NRT,303.16,1.43,D
25.56394,68.45611,334.3,0.46,0.47,2026-09-21,820,N,VIIRS,n,2.0NRT,301.07,2.45,D
25.69573,68.84558,340.41,0.43,0.46,2026-09-21,820,N,VIIRS,n,2.0NRT,305.26,2.5,D
27.0984,68.12234,332.85,0.45,0.47,2026-09-21,820,N,VIIRS,l,2.0NRT,307.3,4.61,D
27.30935,82.76711,331.86,0.54,0.51,2026-09-21,820,N,VIIRS,n,2.0NRT,291.68,9.17,D
27.83533,75.0683,330.62,0.39,0.36,2026-09-21,820,N,VIIRS,l,2.0NRT,304.81,1.22,D
28.06107,77.68706,334.4,0.45,0.39,2026-09-21,820,N,VIIRS,n,2.0NRT,299.48,3.77,D
28.06335,77.6835,340.51,0.45,0.39,2026-09-21,820,N,VIIRS,n,2.0NRT,298.12,4.15,D
28.73018,77.2591,333.06,0.44,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,302.12,1.51,D
29.58856,76.99125,330.62,0.43,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,300,3.29,D
29.58877,76.99303,333.33,0.43,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,300.23,2.82,D
29.72614,72.50052,342.38,0.4,0.37,2026-09-21,820,N,VIIRS,n,2.0NRT,306.35,3.81,D
30.39939,72.33211,337.66,0.4,0.37,2026-09-21,820,N,VIIRS,n,2.0NRT,308.17,4.32,D
30.49247,74.64198,330.89,0.39,0.36,2026-09-21,820,N,VIIRS,l,2.0NRT,301.16,2.2,D
30.50016,76.93479,338.62,0.44,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,301.36,5.3,D
30.50368,76.93418,336.89,0.44,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,299.1,5.3,D
30.59048,76.77258,333.95,0.43,0.38,2026-09-21,820,N,VIIRS,n,2.0NRT,300.66,5.72,D
30.98242,74.41074,340.06,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,304.38,3.43,D
30.98572,74.41007,345.06,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.18,4.88,D
31.04226,74.42369,341.32,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.16,6.85,D
31.06985,74.51792,333.79,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.59,3.22,D
31.07616,74.53748,335.56,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,301.25,2.41,D
31.10003,72.32214,330.56,0.39,0.37,2026-09-21,822,N,VIIRS,l,2.0NRT,303,2.59,D
31.10336,72.3214,335.97,0.39,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,303.9,2.59,D
31.1235,74.67964,344.68,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.54,8.94,D
31.12682,74.67899,333.31,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,299.28,3.15,D
31.30233,75.1265,331.86,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,300.82,2.53,D
31.31937,74.6959,332.88,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,300.23,2.59,D
31.37797,74.54229,351.68,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,304.44,10.2,D
31.40234,75.215,332.99,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,300.81,2.33,D
31.50406,72.3751,335.62,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,303.22,2.76,D
31.60312,75.03194,345.35,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,304.02,3.77,D
31.61878,72.47723,336.73,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.28,2.22,D
31.69464,75.28987,330.19,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,299.32,1.73,D
31.7096,75.04677,335.33,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,303.45,4.63,D
31.7358,72.59135,331.25,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,300.27,2.45,D
31.73646,72.59542,334.69,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,300.11,2.45,D
31.78019,74.10877,334.12,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,303.22,1.89,D
31.79288,75.02636,335.72,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,302.62,3.36,D
31.86499,75.11228,333.03,0.4,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,300.11,2.44,D
31.87231,73.95262,345.17,0.39,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,302.02,6.31,D
31.8985,73.63045,336.28,0.38,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,301.76,6.03,D
31.89911,73.63448,333.69,0.38,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,303.02,9.12,D
32.27169,75.38228,335.98,0.41,0.37,2026-09-21,822,N,VIIRS,n,2.0NRT,300.94,4.61,D
32.90086,73.13861,331.02,0.38,0.36,2026-09-21,822,N,VIIRS,n,2.0NRT,304.17,2.64,D
33.49573,70.35722,336.8,0.42,0.38,2026-09-21,822,N,VIIRS,n,2.0NRT,304.88,5.85,D
33.49916,70.35637,345.66,0.42,0.38,2026-09-21,822,N,VIIRS,n,2.0NRT,301.55,5.85,D
34.61545,69.71689,350.83,0.43,0.38,2026-09-21,822,N,VIIRS,n,2.0NRT,317.92,6.99,D
35.43547,73.60424,330.43,0.39,0.36,2026-09-21,822,N,VIIRS,l,2.0NRT,301.33,4.68,D
25.5442,91.23865,298.01,0.43,0.62,2026-09-21,1904,N,VIIRS,n,2.0NRT,285.12,0.5,N
25.54457,91.23431,297.31,0.43,0.62,2026-09-21,1904,N,VIIRS,n,2.0NRT,285.01,0.5,N
25.54515,91.23645,302.17,0.43,0.62,2026-09-21,1904,N,VIIRS,n,2.0NRT,285.37,0.61,N
23.61509,86.79058,299.68,0.77,0.78,2026-09-21,1906,N,VIIRS,n,2.0NRT,279.26,3.12,N
24.11254,86.86145,303.34,0.77,0.78,2026-09-21,1906,N,VIIRS,n,2.0NRT,286.04,1.61,N
30.36275,77.82179,306.73,0.39,0.36,2026-09-21,2044,N,VIIRS,n,2.0NRT,293.19,0.46,N
31.25075,76.93011,305.54,0.4,0.37,2026-09-21,2044,N,VIIRS,n,2.0NRT,290.97,0.33,N
31.25871,76.92288,302.69,0.4,0.37,2026-09-21,2044,N,VIIRS,n,2.0NRT,290.62,0.65,N
32.29626,74.31674,307.2,0.5,0.41,2026-09-21,2044,N,VIIRS,n,2.0NRT,295.75,2.67,N
32.57526,72.56153,311.48,0.41,0.45,2026-09-21,2044,N,VIIRS,n,2.0NRT,295.92,2.99,N
32.71804,72.77415,308.33,0.4,0.44,2026-09-21,2044,N,VIIRS,n,2.0NRT,294.11,1.16,N
33.29485,71.18457,308.71,0.5,0.49,2026-09-21,2044,N,VIIRS,n,2.0NRT,293.35,1.06,N
33.69035,72.71108,309.12,0.42,0.45,2026-09-21,2044,N,VIIRS,n,2.0NRT,294.07,1.44,N
19.37137,71.35517,331.24,0.5,0.41,2026-09-21,2046,N,VIIRS,n,2.0NRT,293.18,4.11,N
19.41661,71.38832,326.9,0.5,0.41,2026-09-21,2046,N,VIIRS,n,2.0NRT,293.03,1.85,N
19.57418,71.36112,311.12,0.5,0.41,2026-09-21,2046,N,VIIRS,n,2.0NRT,291.95,1.05,N
19.93543,73.71117,321.03,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.3,1.26,N
19.93884,73.71175,304.68,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.45,1.26,N
21.32372,81.57734,302.94,0.41,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.24,1.3,N
21.74252,83.84306,295.26,0.55,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,260.05,0.96,N
21.74715,83.84424,305.54,0.55,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,259.53,2.23,N
21.75751,83.84128,295.62,0.55,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,259.95,0.74,N
21.76105,83.84766,297.46,0.55,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,258.58,0.74,N
21.9202,83.35027,320.46,0.51,0.49,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.49,3.67,N
21.92052,83.352,320.99,0.51,0.49,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.65,2.96,N
21.92469,83.35132,307.69,0.51,0.49,2026-09-21,2046,N,VIIRS,n,2.0NRT,284.73,2.03,N
21.92501,83.35303,305.44,0.51,0.49,2026-09-21,2046,N,VIIRS,n,2.0NRT,284.91,2.96,N
21.9658,83.77306,304.11,0.54,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,283.95,1.68,N
22.00558,82.67285,306.56,0.46,0.47,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.21,0.81,N
22.01358,83.75202,302.97,0.53,0.5,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.23,1.04,N
22.01817,83.75312,303.43,0.53,0.5,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.15,1.04,N
22.03719,83.7308,303.75,0.53,0.5,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.95,1.32,N
22.04176,83.73196,305.27,0.53,0.5,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.38,1.32,N
22.04281,83.72684,304.69,0.53,0.5,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.66,1.32,N
22.05151,88.1259,300.53,0.5,0.66,2026-09-21,2046,N,VIIRS,n,2.0NRT,270.5,0.85,N
22.15497,82.09354,304.19,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.73,1.12,N
22.32258,82.58869,317.23,0.45,0.47,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.66,2.56,N
22.33271,82.60463,304.17,0.45,0.47,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.43,1.21,N
22.35754,82.30553,303.12,0.43,0.46,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.55,2.21,N
22.35834,82.30303,332.32,0.43,0.46,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.29,3.2,N
22.35836,82.30141,329.85,0.43,0.46,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.87,2.21,N
22.97714,72.56501,308.96,0.48,0.4,2026-09-21,2046,N,VIIRS,n,2.0NRT,293.53,0.59,N
23.16281,82.33857,304.69,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.81,1.79,N
23.16364,82.33437,310.07,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.81,1.38,N
23.16614,82.34349,322.52,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.2,1.79,N
23.16695,82.33942,316.85,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.54,1.79,N
23.56063,87.08394,296.59,0.4,0.6,2026-09-21,2046,N,VIIRS,n,2.0NRT,259.19,1.56,N
23.63192,86.29471,304.19,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,274.4,0.86,N
23.6327,86.29122,304.04,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,273.96,0.88,N
23.65097,85.43726,303.01,0.63,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.92,1.01,N
23.65641,85.50858,311.05,0.32,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.71,1.62,N
23.66631,86.09352,303.78,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.25,0.69,N
23.66867,86.9376,306.77,0.39,0.59,2026-09-21,2046,N,VIIRS,n,2.0NRT,272.15,1.82,N
23.66994,86.93687,312.54,0.39,0.59,2026-09-21,2046,N,VIIRS,n,2.0NRT,275.08,1.3,N
23.67349,86.39754,300.15,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,276.37,0.43,N
23.67467,86.39892,303.05,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,276.31,0.98,N
23.67545,86.3954,302.11,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,276.35,0.98,N
23.67622,86.39191,303.42,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,276.37,1.13,N
23.67668,86.07144,303.78,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.95,0.34,N
23.67792,86.40232,302.91,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,277.94,0.62,N
23.67873,86.39877,306.16,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,278.16,0.91,N
23.67877,86.08624,312.26,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.2,1.92,N
23.67953,86.39527,308.35,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,277.73,0.91,N
23.6799,86.40021,302.12,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,277.23,1.18,N
23.68032,86.39185,302.49,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,278.27,1.55,N
23.68069,86.39666,305.16,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,277.37,1.18,N
23.68145,86.3932,307.53,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,277.69,1.78,N
23.68237,86.09437,306.12,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.9,1.3,N
23.68476,86.39655,304.04,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,279.89,0.91,N
23.68555,86.39312,315.26,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,280.54,1.55,N
23.68668,86.39449,309.77,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,279.93,1.78,N
23.69617,85.37157,313.54,0.62,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.72,3,N
23.69627,85.37206,313.58,0.62,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.97,2.37,N
23.69706,86.07708,309,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.87,0.96,N
23.69781,86.07372,312.26,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.72,0.96,N
23.71093,86.45173,304.08,0.36,0.58,2026-09-21,2046,N,VIIRS,n,2.0NRT,281.08,1.3,N
23.71172,86.44823,314.62,0.36,0.58,2026-09-21,2046,N,VIIRS,n,2.0NRT,281.4,1.3,N
23.73657,86.43615,308.89,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,284.9,1.98,N
23.73737,86.43261,324.22,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,284.89,1.98,N
23.75487,86.40376,308.02,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.18,1.15,N
23.75688,85.85571,306.67,0.33,0.55,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.25,1.02,N
23.75758,85.85251,311.56,0.33,0.55,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.87,1.02,N
23.7601,86.40505,312.42,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.64,1.15,N
23.76086,86.40163,316.56,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.36,1.15,N
23.76607,86.40302,306.15,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,284.52,0.78,N
23.76761,86.39608,304.44,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,285.48,1.29,N
23.77361,85.9988,305.42,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.42,0.95,N
23.77381,86.19691,313.29,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.23,1.29,N
23.77457,86.19354,308.85,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.44,1.29,N
23.77461,86.36465,310.09,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.64,0.98,N
23.77516,85.99851,303.82,0.34,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.89,1.04,N
23.77538,86.36122,306.19,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.22,0.98,N
23.77592,86.21179,305.48,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.93,1.54,N
23.77668,86.2084,307.46,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.05,1.54,N
23.77846,86.34739,306.75,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.33,1.01,N
23.77934,86.14801,302.93,0.35,0.56,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.31,0.36,N
23.77999,86.38766,304.3,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.57,0.78,N
23.7817,85.57599,305.46,0.32,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.45,1.1,N
23.78185,86.20965,333.78,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.23,1.54,N
23.78316,86.37389,310.69,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.91,0.97,N
23.78346,86.37431,308.74,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.55,0.81,N
23.78518,86.34183,313.56,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,286.55,1.71,N
23.78689,85.55251,308.37,0.64,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.03,2.03,N
23.79311,86.35448,303.71,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.39,0.94,N
23.79389,86.35106,315.02,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.71,0.94,N
23.79403,86.35143,320.76,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.4,2.3,N
23.79908,86.3524,310.42,0.36,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.55,0.92,N
23.80017,86.32369,305.95,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.51,0.93,N
23.80022,86.32341,306.95,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.66,1.16,N
23.80384,86.33157,326.61,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.5,2.87,N
23.80384,86.33189,327.9,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.26,3,N
23.8046,86.32846,323.13,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.56,2.25,N
23.80462,86.32816,323.43,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.41,2.28,N
23.80534,86.32508,311.25,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.11,2.25,N
23.80539,86.32478,310.38,0.35,0.57,2026-09-21,2046,N,VIIRS,n,2.0NRT,287.83,2.28,N
23.82514,85.49701,303.9,0.63,0.54,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.16,1.85,N
24.19675,82.71458,314.26,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.39,2.77,N
24.2066,82.70848,305.36,0.42,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,289.77,1.48,N
24.57897,74.80194,307.51,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.12,1.03,N
24.76338,74.60709,317.61,0.42,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,297.07,1.71,N
24.9344,74.63508,310.21,0.42,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.88,1.15,N
25.0379,87.38733,305.21,0.39,0.59,2026-09-21,2046,N,VIIRS,n,2.0NRT,288.76,1.07,N
25.38642,68.58283,311.8,0.58,0.52,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.47,0.99,N
26.09386,68.87933,310.86,0.57,0.52,2026-09-21,2046,N,VIIRS,n,2.0NRT,297.8,1.11,N
26.09488,68.87907,308.82,0.57,0.52,2026-09-21,2046,N,VIIRS,n,2.0NRT,297.5,1.33,N
26.60559,73.68449,307.62,0.47,0.39,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.97,1.29,N
26.63097,79.52794,312.26,0.42,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,294.2,1.04,N
26.64305,79.479,306.44,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,293.27,0.87,N
26.70348,77.84853,313.5,0.39,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.19,1.19,N
26.75973,83.20072,306.28,0.4,0.45,2026-09-21,2046,N,VIIRS,n,2.0NRT,291.29,0.82,N
26.87618,73.5126,306.47,0.48,0.4,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.39,2.81,N
27.66868,76.1311,314.59,0.4,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,297.06,1.89,N
28.05389,69.36698,309.13,0.56,0.51,2026-09-21,2046,N,VIIRS,n,2.0NRT,298.08,1.04,N
28.2758,77.27523,306.18,0.39,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.56,0.61,N
28.3468,77.25704,308.74,0.39,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.76,1.03,N
28.37211,77.22575,318.87,0.39,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.29,1.64,N
28.67078,77.56784,309.43,0.38,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.14,0.81,N
29.12238,75.77932,307.06,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,295.82,0.49,N
29.12581,75.77995,308.24,0.41,0.37,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.42,0.82,N
29.45513,76.86785,306.59,0.39,0.36,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.38,1.07,N
30.4478,70.56861,307.2,0.5,0.49,2026-09-21,2046,N,VIIRS,n,2.0NRT,296.1,0.87,N
8.66861,77.99207,305.03,0.39,0.44,2026-09-21,2049,N,VIIRS,n,2.0NRT,289.36,1.05,N
